IsRamadan,n,mean,median,std,uplift_vs_base_%,Feature,RevenueCenter,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact,IslamicPeriod
,39,72.56410256410257,35.0,96.94594122276679,-44.88515235545867,IsGITEX,RevenueCenter_9,,,,,,,,,,,1.0,,,,,,,,,
,12,72.08333333333333,0.0,100.30540485150459,-45.25031256511774,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,177,248.4689265536723,71.0,669.2613723653252,-45.26280458945388,TourismIntensity,RevenueCenter_2,,,,,,,,,,,,,,,,,,Low,,
,6,24.166666666666668,12.0,34.68957576371707,-45.71380149755031,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,60,784.3866666666667,589.5,666.4655406344033,-46.75004317344119,IsLast10Ramadan,RevenueCenter_1,,,,1.0,,,,,,,,,,,,,,,,
,60,784.3866666666667,589.5,666.4655406344033,-46.75004317344119,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,9,3543.0555555555557,0.0,5932.29742829688,-47.053372903931766,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,57,237.56140350877192,95.0,585.1926962103978,-47.665709566888864,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,12,237.45833333333334,143.0,265.1234239448533,-47.68841571534869,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Eid-Adha
,48,243.9416666666667,178.75,238.0715151211012,-48.771743514871574,IsEid,RevenueCenter_6,1.0,,,,,,,,,,,,,,,,,,,
,60,2307.7149999999997,916.5,2700.5492349611313,-48.8135186846921,IsLast10Ramadan,RevenueCenter_3,,,,1.0,,,,,,,,,,,,,,,,
,60,2307.7149999999997,916.5,2700.5492349611313,-48.8135186846921,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,15,22.6,9.0,28.083548819294798,-49.23304471081256,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,15,235.13333333333333,72.0,363.2041666427667,-50.621511803218546,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,21,224.98571428571427,176.0,198.5110432336556,-52.752532872264304,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,42,214.4047619047619,121.5,227.35553542627088,-52.76707026462938,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,60,20.916666666666668,0.0,42.56850577147169,-53.01435922719009,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,30,3083.3333333333335,0.0,11972.009981139581,-53.923358622786566,IsMarathon,RevenueCenter_8,,,,,,,,,,1.0,,,,,,,,,,
,201,3019.9154228855723,0.0,6074.722260137573,-54.87106164438453,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,Medium,,
,21,2993.3333333333335,0.0,6534.965442397789,-55.268298425148465,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,60,2977.8333333333335,0.0,9182.402309588771,-55.499926946666356,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,60,194.83333333333334,17.5,535.9579943908034,-57.07861587734171,IsLast10Ramadan,RevenueCenter_2,,,,1.0,,,,,,,,,,,,,,,,
,60,194.83333333333334,17.5,535.9579943908034,-57.07861587734171,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,39,19.0,9.0,27.50885025051507,-57.31981634979817,IsAirshow,RevenueCenter_7,,,,,,,,,,,,,1.0,,,,,,,
,9,19.0,0.0,40.549352645880795,-57.31981634979817,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,48,2841.4583333333335,0.0,7139.895475599225,-57.53788434163418,IsEid,RevenueCenter_8,1.0,,,,,,,,,,,,,,,,,,,
,39,201.10128205128206,86.0,271.64543707773777,-57.7683132316692,IsGITEX,RevenueCenter_6,,,,,,,,,,,1.0,,,,,,,,,
,9,55.55555555555556,35.0,59.81452814975454,-57.803709106063764,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,6,198.03333333333333,138.0,142.15740102670233,-58.41258883228259,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,12,191.875,152.75,189.4314609801944,-59.70585161855355,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Eid-Adha
,60,188.2625,0.0,331.43818423383317,-60.46448411902509,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,15,17.333333333333332,0.0,23.560459208072288,-61.06369210858781,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,15,180.06333333333333,95.0,177.58830647100078,-62.18632614258666,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,9,179.44444444444446,98.0,246.84666855717902,-62.316294094224524,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,129,173.1996124031008,0.0,295.1291947298333,-63.62772178877104,RevenueImpact,RevenueCenter_6,,,,,,,,,,,,,,,,,,,Decrease,
,177,168.2189265536723,0.0,292.001319065125,-64.6736761583254,TourismIntensity,RevenueCenter_6,,,,,,,,,,,,,,,,,,Low,,
,15,46.0,35.0,52.37911252180041,-65.06147113982081,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,171,2336.0409356725145,0.0,4786.613845933169,-65.0907285074143,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,15,15.4,16.0,17.261848932586236,-65.40658798878378,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,192,2313.2447916666665,0.0,4768.402158919421,-65.43138896756805,IsSummerEvent,RevenueCenter_8,,,,,,1.0,,,,,,,,,,,,,,
,60,162.24166666666667,0.0,268.5093580363771,-65.92891314491288,IsLast10Ramadan,RevenueCenter_6,,,,1.0,,,,,,,,,,,,,,,,
,60,162.24166666666667,0.0,268.5093580363771,-65.92891314491288,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,57,153.41228070175438,0.0,274.9315032033144,-67.78310252960208,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,3,14.333333333333334,0.0,24.826061575153908,-67.80266847440915,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Flag-Day
,21,2127.6190476190477,0.0,4728.08725042369,-68.20533842882013,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,3,12.666666666666666,9.0,14.84362938547488,-71.54654423319879,IsNationalDay,RevenueCenter_7,,,,,,,,1.0,,,,,,,,,,,,
,3,12.666666666666666,9.0,14.84362938547488,-71.54654423319879,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,6,30.833333333333332,0.0,75.52593373581466,-76.58105855386539,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,18,1277.7777777777778,0.0,5421.151989096864,-80.9051756454791,IsNewYear,RevenueCenter_8,,,,,,,,,1.0,,,,,,,,,,,
,6,8.333333333333334,0.0,13.647954669717608,-81.28062120605183,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,12,1083.3333333333333,0.0,3752.776749732567,-83.81090978638447,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,15,17.0,0.0,65.84071688552609,-87.08793498645552,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,12,660.4166666666666,0.0,2287.750441663892,-90.1308815428536,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Eid-Adha
,57,12.192982456140351,0.0,80.80519754245196,-90.73902457748872,RevenueImpact,RevenueCenter_9,,,,,,,,,,,,,,,,,,,Boost,
,99,8.484848484848484,0.0,62.296421693739,-93.55547557256246,TourismIntensity,RevenueCenter_9,,,,,,,,,,,,,,,,,,High,,
,39,6.538461538461538,0.0,40.83267922029722,-95.03382114863675,IsAirshow,RevenueCenter_9,,,,,,,,,,,,,1.0,,,,,,,
,42,3.4523809523809526,0.0,17.685880245168956,-97.37780192301967,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-DSF
,93,2.5268817204301075,0.0,15.04745493275355,-98.0807493496629,IsDSF,RevenueCenter_9,,,,,1.0,,,,,,,,,,,,,,,
,51,1.7647058823529411,0.0,12.602520756252087,-98.65964723042792,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,9,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,21,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,84,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,60,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,60,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,21,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,21,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,9,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Flag-Day
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Eid-Adha
,171,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,51,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Dubai-Marathon
,57,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Flag-Day
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,42,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Late
,42,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,84,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Early
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,39,0.0,0.0,0.0,-100.0,IsAirshow,RevenueCenter_4,,,,,,,,,,,,,1.0,,,,,,,
,39,0.0,0.0,0.0,-100.0,IsGITEX,RevenueCenter_4,,,,,,,,,,,1.0,,,,,,,,,
,30,0.0,0.0,0.0,-100.0,IsMarathon,RevenueCenter_4,,,,,,,,,,1.0,,,,,,,,,,
,18,0.0,0.0,0.0,-100.0,IsNewYear,RevenueCenter_4,,,,,,,,,1.0,,,,,,,,,,,
,3,0.0,0.0,0.0,-100.0,IsNationalDay,RevenueCenter_4,,,,,,,,1.0,,,,,,,,,,,,
,192,0.0,0.0,0.0,-100.0,IsSummerEvent,RevenueCenter_4,,,,,,1.0,,,,,,,,,,,,,,
,93,0.0,0.0,0.0,-100.0,IsDSF,RevenueCenter_4,,,,,1.0,,,,,,,,,,,,,,,
,60,0.0,0.0,0.0,-100.0,IsLast10Ramadan,RevenueCenter_4,,,,1.0,,,,,,,,,,,,,,,,
,126,0.0,0.0,0.0,-100.0,IsPostRamadan,RevenueCenter_4,,,1.0,,,,,,,,,,,,,,,,,
,126,0.0,0.0,0.0,-100.0,IsPreRamadan,RevenueCenter_4,,1.0,,,,,,,,,,,,,,,,,,
,48,0.0,0.0,0.0,-100.0,IsEid,RevenueCenter_4,1.0,,,,,,,,,,,,,,,,,,,
1.0,429,0.0,0.0,0.0,-100.0,IsRamadan,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Marathon
,39,0.0,0.0,0.0,-100.0,IsFoodFestival,RevenueCenter_4,,,,,,,,,,,,,,,1.0,,,,,
,258,0.0,0.0,0.0,-100.0,IsPreEvent,RevenueCenter_4,,,,,,,,,,,,,,,,1.0,,,,
,216,0.0,0.0,0.0,-100.0,IsPostEvent,RevenueCenter_4,,,,,,,,,,,,,,,,,1.0,,,
,42,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-DSF
,3,0.0,0.0,0.0,-100.0,IsNationalDay,RevenueCenter_8,,,,,,,,1.0,,,,,,,,,,,,
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,18,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Food-Festival
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,3,0.0,0.0,0.0,-100.0,IsNationalDay,RevenueCenter_9,,,,,,,,1.0,,,,,,,,,,,,
,15,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_4,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,129,0.0,0.0,0.0,-100.0,RevenueImpact,RevenueCenter_4,,,,,,,,,,,,,,,,,,,Decrease,
,57,0.0,0.0,0.0,-100.0,RevenueImpact,RevenueCenter_4,,,,,,,,,,,,,,,,,,,Boost,
,201,0.0,0.0,0.0,-100.0,TourismIntensity,RevenueCenter_4,,,,,,,,,,,,,,,,,,Medium,,
,177,0.0,0.0,0.0,-100.0,TourismIntensity,RevenueCenter_4,,,,,,,,,,,,,,,,,,Low,,
,99,0.0,0.0,0.0,-100.0,TourismIntensity,RevenueCenter_4,,,,,,,,,,,,,,,,,,High,,
,9,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
